Store ID,Date,Product ID,Units Sold,Sales Revenue,Discount ID,Store Location,Product Category ID,Day of the Week,Holiday Effect
Spearsland,3/24/2022,96282526,2,,,Mali,Groceries,Thursday,FALSE
Spearsland,3/25/2022,96282526,7,,,Egypt,Groceries,Friday,FALSE
Spearsland,3/26/2022,96282526,14,,,Turkmenistan,Groceries,Saturday,FALSE
Spearsland,3/27/2022,96282526,9,,,Guyana,Groceries,Sunday,FALSE
Spearsland,3/28/2022,96282526,6,,,Latvia,Groceries,Monday,FALSE
Spearsland,3/29/2022,96282526,4,,,Sweden,Groceries,Tuesday,FALSE
Spearsland,3/30/2022,96282526,3,,,Saudi Arabia,Groceries,Wednesday,FALSE
Spearsland,3/31/2022,96282526,7,,,Finland,Groceries,Thursday,FALSE
Spearsland,4/1/2022,96282526,2,,,Eritrea,Groceries,Friday,FALSE
Spearsland,4/2/2022,96282526,3,,,Anguilla,Groceries,Saturday,FALSE
Spearsland,4/3/2022,96282526,8,,,Lebanon,Groceries,Sunday,FALSE
Spearsland,4/4/2022,96282526,2,,,Palau,Groceries,Monday,FALSE
Spearsland,4/5/2022,96282526,3,,,Cocos (Keeling) Islands,Groceries,Tuesday,FALSE
Spearsland,4/6/2022,96282526,2,,,British Indian Ocean Territory (Chagos Archipelago),Groceries,Wednesday,FALSE
Spearsland,4/7/2022,96282526,9,,,Spain,Groceries,Thursday,FALSE
Spearsland,4/8/2022,96282526,6,,,Greenland,Groceries,Friday,FALSE
Spearsland,4/9/2022,96282526,8,,,Czech Republic,Groceries,Saturday,FALSE
Spearsland,4/10/2022,96282526,4,,,Morocco,Groceries,Sunday,FALSE
Spearsland,4/11/2022,96282526,7,,,Barbados,Groceries,Monday,FALSE
Spearsland,4/12/2022,96282526,2,,,Tuvalu,Groceries,Tuesday,FALSE
Spearsland,4/13/2022,96282526,7,,,Austria,Groceries,Wednesday,FALSE
Spearsland,4/14/2022,96282526,5,,,Pakistan,Groceries,Thursday,FALSE
Spearsland,4/15/2022,96282526,6,,,Guatemala,Groceries,Friday,FALSE
Spearsland,4/16/2022,96282526,7,,,Niger,Groceries,Saturday,FALSE
Spearsland,4/17/2022,96282526,12,,,Monaco,Groceries,Sunday,FALSE
Spearsland,4/18/2022,96282526,5,,,Cambodia,Groceries,Monday,FALSE
Spearsland,4/19/2022,96282526,5,,,Poland,Groceries,Tuesday,FALSE
Spearsland,4/20/2022,96282526,3,,,Svalbard & Jan Mayen Islands,Groceries,Wednesday,FALSE
Spearsland,4/21/2022,96282526,5,,,Turkey,Groceries,Thursday,FALSE
Spearsland,4/22/2022,96282526,5,,,Mali,Groceries,Friday,FALSE
Spearsland,4/23/2022,96282526,9,,,San Marino,Groceries,Saturday,FALSE
Spearsland,4/24/2022,96282526,7,,,Belgium,Groceries,Sunday,FALSE
Spearsland,4/25/2022,96282526,11,,,Belgium,Groceries,Monday,FALSE
Spearsland,4/26/2022,96282526,3,,,Mali,Groceries,Tuesday,FALSE
Spearsland,4/27/2022,96282526,5,,,New Zealand,Groceries,Wednesday,FALSE
Spearsland,4/28/2022,96282526,4,,,Kazakhstan,Groceries,Thursday,FALSE
Spearsland,4/29/2022,96282526,3,,,Netherlands Antilles,Groceries,Friday,FALSE
Spearsland,4/30/2022,96282526,1,,,Nauru,Groceries,Saturday,FALSE
Spearsland,5/1/2022,96282526,2,,,Kyrgyz Republic,Groceries,Sunday,FALSE
Spearsland,5/2/2022,96282526,6,,,Liechtenstein,Groceries,Monday,FALSE
Spearsland,5/3/2022,96282526,4,,,Trinidad and Tobago,Groceries,Tuesday,FALSE
Spearsland,5/4/2022,96282526,2,,,Bermuda,Groceries,Wednesday,FALSE
Spearsland,5/5/2022,96282526,5,,,Reunion,Groceries,Thursday,FALSE
Spearsland,5/6/2022,96282526,5,,,Venezuela,Groceries,Friday,FALSE
Spearsland,5/7/2022,96282526,6,,,Greece,Groceries,Saturday,FALSE
Spearsland,5/8/2022,96282526,3,,,Mexico,Groceries,Sunday,FALSE
Spearsland,5/9/2022,96282526,5,,,Palau,Groceries,Monday,FALSE
Spearsland,5/10/2022,96282526,5,,,Sao Tome and Principe,Groceries,Tuesday,FALSE
Spearsland,5/11/2022,96282526,3,,,North Macedonia,Groceries,Wednesday,FALSE
Spearsland,5/12/2022,96282526,11,,,Colombia,Groceries,Thursday,FALSE
Spearsland,5/13/2022,96282526,5,,,Fiji,Groceries,Friday,FALSE
Spearsland,5/14/2022,96282526,3,,,Macao,Groceries,Saturday,FALSE
Spearsland,5/15/2022,96282526,6,,,Bahamas,Groceries,Sunday,FALSE
Spearsland,5/16/2022,96282526,7,,,Mayotte,Groceries,Monday,FALSE
Spearsland,5/17/2022,96282526,6,,,Saint Lucia,Groceries,Tuesday,FALSE
Spearsland,5/18/2022,96282526,5,,,Sao Tome and Principe,Groceries,Wednesday,FALSE
Spearsland,5/19/2022,96282526,6,,,Saint Vincent and the Grenadines,Groceries,Thursday,FALSE
Spearsland,5/20/2022,96282526,1,,,Philippines,Groceries,Friday,FALSE
Spearsland,5/21/2022,96282526,6,,,Argentina,Groceries,Saturday,FALSE
Spearsland,5/22/2022,96282526,7,,,Anguilla,Groceries,Sunday,FALSE
Spearsland,5/23/2022,96282526,8,,,Mali,Groceries,Monday,FALSE
Spearsland,5/24/2022,96282526,3,,,Montserrat,Groceries,Tuesday,FALSE
Spearsland,5/25/2022,96282526,8,,,Tunisia,Groceries,Wednesday,FALSE
Spearsland,5/26/2022,96282526,3,,,Lesotho,Groceries,Thursday,FALSE
Spearsland,5/27/2022,96282526,5,,,Benin,Groceries,Friday,FALSE
Spearsland,5/28/2022,96282526,7,,,India,Groceries,Saturday,FALSE
Spearsland,5/29/2022,96282526,10,,,Afghanistan,Groceries,Sunday,FALSE
Spearsland,5/30/2022,96282526,4,,,Hong Kong,Groceries,Monday,FALSE
Spearsland,5/31/2022,96282526,6,,,Heard Island and McDonald Islands,Groceries,Tuesday,FALSE
Spearsland,6/1/2022,96282526,7,,,Cayman Islands,Groceries,Wednesday,FALSE
Spearsland,6/2/2022,96282526,8,,,Kiribati,Groceries,Thursday,FALSE
Spearsland,6/3/2022,96282526,3,,,Barbados,Groceries,Friday,FALSE
Spearsland,6/4/2022,96282526,3,,,Brazil,Groceries,Saturday,FALSE
Spearsland,6/5/2022,96282526,7,,,Lesotho,Groceries,Sunday,FALSE
Spearsland,6/6/2022,96282526,4,,,Reunion,Groceries,Monday,FALSE
Spearsland,6/7/2022,96282526,6,,,Portugal,Groceries,Tuesday,FALSE
Spearsland,6/8/2022,96282526,9,,,Timor-Leste,Groceries,Wednesday,FALSE
Spearsland,6/9/2022,96282526,4,,,Latvia,Groceries,Thursday,FALSE
Spearsland,6/10/2022,96282526,1,,,France,Groceries,Friday,FALSE
Spearsland,6/11/2022,96282526,3,,,Finland,Groceries,Saturday,FALSE
Spearsland,6/12/2022,96282526,2,,,Nepal,Groceries,Sunday,FALSE
Spearsland,6/13/2022,96282526,7,,,Poland,Groceries,Monday,FALSE
Spearsland,6/14/2022,96282526,7,,,Guernsey,Groceries,Tuesday,FALSE
Spearsland,6/15/2022,96282526,5,,,New Caledonia,Groceries,Wednesday,FALSE
Spearsland,6/16/2022,96282526,4,,,Italy,Groceries,Thursday,FALSE
Spearsland,6/17/2022,96282526,4,,,Vietnam,Groceries,Friday,FALSE
Spearsland,6/18/2022,96282526,8,,,Malawi,Groceries,Saturday,FALSE
Spearsland,6/19/2022,96282526,0,,,Algeria,Groceries,Sunday,FALSE
Spearsland,6/20/2022,96282526,6,,,Chad,Groceries,Monday,FALSE
Spearsland,6/21/2022,96282526,2,,,Guyana,Groceries,Tuesday,FALSE
Spearsland,6/22/2022,96282526,4,,,Brazil,Groceries,Wednesday,FALSE
Spearsland,6/23/2022,96282526,4,,,Croatia,Groceries,Thursday,FALSE
Spearsland,6/24/2022,96282526,2,,,Peru,Groceries,Friday,FALSE
Spearsland,6/25/2022,96282526,4,,,El Salvador,Groceries,Saturday,FALSE
Spearsland,6/26/2022,96282526,4,,,Marshall Islands,Groceries,Sunday,FALSE
Spearsland,6/27/2022,96282526,4,,,Andorra,Groceries,Monday,FALSE
Spearsland,6/28/2022,96282526,8,,,Netherlands,Groceries,Tuesday,FALSE
Spearsland,6/29/2022,96282526,3,,,Dominican Republic,Groceries,Wednesday,FALSE
Spearsland,6/30/2022,96282526,7,,,Fiji,Groceries,Thursday,FALSE
Spearsland,7/1/2022,96282526,5,,,Grenada,Groceries,Friday,FALSE
Spearsland,7/2/2022,96282526,8,,,Vanuatu,Groceries,Saturday,FALSE
Spearsland,7/3/2022,96282526,7,,,Montenegro,Groceries,Sunday,FALSE
Spearsland,7/4/2022,96282526,6,,,Marshall Islands,Groceries,Monday,FALSE
Spearsland,7/5/2022,96282526,4,,,Korea,Groceries,Tuesday,FALSE
Spearsland,7/6/2022,96282526,9,,,Sierra Leone,Groceries,Wednesday,FALSE
Spearsland,7/7/2022,96282526,5,,,Mauritius,Groceries,Thursday,FALSE
Spearsland,7/8/2022,96282526,2,,,Lebanon,Groceries,Friday,FALSE
Spearsland,7/9/2022,96282526,4,,,Marshall Islands,Groceries,Saturday,FALSE
Spearsland,7/10/2022,96282526,10,,,Canada,Groceries,Sunday,FALSE
Spearsland,7/11/2022,96282526,7,,,Guadeloupe,Groceries,Monday,FALSE
Spearsland,7/12/2022,96282526,3,,,Kyrgyz Republic,Groceries,Tuesday,FALSE
Spearsland,7/13/2022,96282526,3,,,Rwanda,Groceries,Wednesday,FALSE
Spearsland,7/14/2022,96282526,7,,,Russian Federation,Groceries,Thursday,FALSE
Spearsland,7/15/2022,96282526,7,,,Denmark,Groceries,Friday,FALSE
Spearsland,7/16/2022,96282526,7,,,Colombia,Groceries,Saturday,FALSE
Spearsland,7/17/2022,96282526,4,,,Cote d'Ivoire,Groceries,Sunday,FALSE
Spearsland,7/18/2022,96282526,1,,,Honduras,Groceries,Monday,FALSE
Spearsland,7/19/2022,96282526,2,,,United Arab Emirates,Groceries,Tuesday,FALSE
Spearsland,7/20/2022,96282526,2,,,Saint Barthelemy,Groceries,Wednesday,FALSE
Spearsland,7/21/2022,96282526,9,,,French Southern Territories,Groceries,Thursday,FALSE
Spearsland,7/22/2022,96282526,6,,,Norway,Groceries,Friday,FALSE
Spearsland,7/23/2022,96282526,7,,,Tuvalu,Groceries,Saturday,FALSE
Spearsland,7/24/2022,96282526,6,,,Gambia,Groceries,Sunday,FALSE
Spearsland,7/25/2022,96282526,3,,,San Marino,Groceries,Monday,FALSE
Spearsland,7/26/2022,96282526,2,,,Russian Federation,Groceries,Tuesday,FALSE
Spearsland,7/27/2022,96282526,9,,,Djibouti,Groceries,Wednesday,FALSE
Spearsland,7/28/2022,96282526,6,,,Myanmar,Groceries,Thursday,FALSE
Spearsland,7/29/2022,96282526,7,,,Australia,Groceries,Friday,FALSE
Spearsland,7/30/2022,96282526,9,,,Slovenia,Groceries,Saturday,FALSE
Spearsland,7/31/2022,96282526,7,,,New Caledonia,Groceries,Sunday,FALSE
Spearsland,8/1/2022,96282526,5,,,Bulgaria,Groceries,Monday,FALSE
Spearsland,8/2/2022,96282526,6,,,Bangladesh,Groceries,Tuesday,FALSE
Spearsland,8/3/2022,96282526,4,,,Namibia,Groceries,Wednesday,FALSE
Spearsland,8/4/2022,96282526,4,,,United Arab Emirates,Groceries,Thursday,FALSE
Spearsland,8/5/2022,96282526,6,,,Colombia,Groceries,Friday,FALSE
Spearsland,8/6/2022,96282526,6,,,China,Groceries,Saturday,FALSE
Spearsland,8/7/2022,96282526,4,,,Nauru,Groceries,Sunday,FALSE
Spearsland,8/8/2022,96282526,5,,,Honduras,Groceries,Monday,FALSE
Spearsland,8/9/2022,96282526,3,,,Israel,Groceries,Tuesday,FALSE
Spearsland,8/10/2022,96282526,4,,,Samoa,Groceries,Wednesday,FALSE
Spearsland,8/11/2022,96282526,6,,,Singapore,Groceries,Thursday,FALSE
Spearsland,8/12/2022,96282526,5,,,Saint Pierre and Miquelon,Groceries,Friday,FALSE
Spearsland,8/13/2022,96282526,4,,,Tanzania,Groceries,Saturday,FALSE
Spearsland,8/14/2022,96282526,6,,,Togo,Groceries,Sunday,FALSE
Spearsland,8/15/2022,96282526,9,,,United Kingdom,Groceries,Monday,FALSE
Spearsland,8/16/2022,96282526,7,,,Grenada,Groceries,Tuesday,FALSE
Spearsland,8/17/2022,96282526,2,,,Turks and Caicos Islands,Groceries,Wednesday,FALSE
Spearsland,8/18/2022,96282526,6,,,Niger,Groceries,Thursday,FALSE
Spearsland,8/19/2022,96282526,3,,,New Caledonia,Groceries,Friday,FALSE
Spearsland,8/20/2022,96282526,7,,,Afghanistan,Groceries,Saturday,FALSE
Spearsland,8/21/2022,96282526,3,,,Lao People's Democratic Republic,Groceries,Sunday,FALSE
Spearsland,8/22/2022,96282526,5,,,Nicaragua,Groceries,Monday,FALSE
Spearsland,8/23/2022,96282526,6,,,Andorra,Groceries,Tuesday,FALSE
Spearsland,8/24/2022,96282526,10,,,Marshall Islands,Groceries,Wednesday,FALSE
Spearsland,8/25/2022,96282526,2,,,Cocos (Keeling) Islands,Groceries,Thursday,FALSE
Spearsland,8/26/2022,96282526,6,,,Slovenia,Groceries,Friday,FALSE
Spearsland,8/27/2022,96282526,4,,,Cuba,Groceries,Saturday,FALSE
Spearsland,8/28/2022,96282526,3,,,Ecuador,Groceries,Sunday,FALSE
Spearsland,8/29/2022,96282526,1,,,Equatorial Guinea,Groceries,Monday,FALSE
Spearsland,8/30/2022,96282526,1,,,Burundi,Groceries,Tuesday,FALSE
Spearsland,8/31/2022,96282526,6,,,Jamaica,Groceries,Wednesday,FALSE
Spearsland,9/1/2022,96282526,9,,,Turkmenistan,Groceries,Thursday,FALSE
Spearsland,9/2/2022,96282526,3,,,Albania,Groceries,Friday,FALSE
Spearsland,9/3/2022,96282526,3,,,Israel,Groceries,Saturday,FALSE
Spearsland,9/4/2022,96282526,8,,,Argentina,Groceries,Sunday,FALSE
Spearsland,9/5/2022,96282526,5,,,Mayotte,Groceries,Monday,FALSE
Spearsland,9/6/2022,96282526,8,,,Bahrain,Groceries,Tuesday,FALSE
Spearsland,9/7/2022,96282526,4,,,Burundi,Groceries,Wednesday,FALSE
Spearsland,9/8/2022,96282526,5,,,Korea,Groceries,Thursday,FALSE
Spearsland,9/9/2022,96282526,5,,,Nepal,Groceries,Friday,FALSE
Spearsland,9/10/2022,96282526,6,,,Kuwait,Groceries,Saturday,FALSE
Spearsland,9/11/2022,96282526,7,,,British Virgin Islands,Groceries,Sunday,FALSE
Spearsland,9/12/2022,96282526,2,,,Honduras,Groceries,Monday,FALSE
Spearsland,9/13/2022,96282526,5,,,Madagascar,Groceries,Tuesday,FALSE
Spearsland,9/14/2022,96282526,9,,,Australia,Groceries,Wednesday,FALSE
Spearsland,9/15/2022,96282526,2,,,Kyrgyz Republic,Groceries,Thursday,FALSE
Spearsland,9/16/2022,96282526,6,,,Montserrat,Groceries,Friday,FALSE
Spearsland,9/17/2022,96282526,7,,,Sweden,Groceries,Saturday,FALSE
Spearsland,9/18/2022,96282526,8,,,Guinea,Groceries,Sunday,FALSE
Spearsland,9/19/2022,96282526,3,,,Fiji,Groceries,Monday,FALSE
Spearsland,9/20/2022,96282526,3,,,Ecuador,Groceries,Tuesday,FALSE
Spearsland,9/21/2022,96282526,5,,,Equatorial Guinea,Groceries,Wednesday,FALSE
Spearsland,9/22/2022,96282526,5,,,Trinidad and Tobago,Groceries,Thursday,FALSE
Spearsland,9/23/2022,96282526,6,,,Ecuador,Groceries,Friday,FALSE
Spearsland,9/24/2022,96282526,3,,,Israel,Groceries,Saturday,FALSE
Spearsland,9/25/2022,96282526,8,,,Netherlands Antilles,Groceries,Sunday,FALSE
Spearsland,9/26/2022,96282526,8,,,Andorra,Groceries,Monday,FALSE
Spearsland,9/27/2022,96282526,5,,,Saint Helena,Groceries,Tuesday,FALSE
Spearsland,9/28/2022,96282526,5,,,Russian Federation,Groceries,Wednesday,FALSE
Spearsland,9/29/2022,96282526,5,,,Hungary,Groceries,Thursday,FALSE
Spearsland,9/30/2022,96282526,6,,,French Polynesia,Groceries,Friday,FALSE
Spearsland,10/1/2022,96282526,6,,,Mexico,Groceries,Saturday,FALSE
Spearsland,10/2/2022,96282526,10,,,Angola,Groceries,Sunday,FALSE
Spearsland,10/3/2022,96282526,4,,,Belarus,Groceries,Monday,FALSE
Spearsland,10/4/2022,96282526,4,,,Libyan Arab Jamahiriya,Groceries,Tuesday,FALSE
Spearsland,10/5/2022,96282526,5,,,Timor-Leste,Groceries,Wednesday,FALSE
Spearsland,10/6/2022,96282526,3,,,Liberia,Groceries,Thursday,FALSE
Spearsland,10/7/2022,96282526,5,,,Equatorial Guinea,Groceries,Friday,FALSE
Spearsland,10/8/2022,96282526,6,,,Bosnia and Herzegovina,Groceries,Saturday,FALSE
Spearsland,10/9/2022,96282526,6,,,Brazil,Groceries,Sunday,FALSE
Spearsland,10/10/2022,96282526,7,,,Netherlands Antilles,Groceries,Monday,FALSE
Spearsland,10/11/2022,96282526,3,,,Tonga,Groceries,Tuesday,FALSE
Spearsland,10/12/2022,96282526,7,,,Thailand,Groceries,Wednesday,FALSE
Spearsland,10/13/2022,96282526,7,,,Pakistan,Groceries,Thursday,FALSE
Spearsland,10/14/2022,96282526,11,,,Brazil,Groceries,Friday,FALSE
Spearsland,10/15/2022,96282526,1,,,El Salvador,Groceries,Saturday,FALSE
Spearsland,10/16/2022,96282526,3,,,Belarus,Groceries,Sunday,FALSE
Spearsland,10/17/2022,96282526,9,,,Cote d'Ivoire,Groceries,Monday,FALSE
Spearsland,10/18/2022,96282526,1,,,Cook Islands,Groceries,Tuesday,FALSE
Spearsland,10/19/2022,96282526,6,,,Jamaica,Groceries,Wednesday,FALSE
Spearsland,10/20/2022,96282526,4,,,Gambia,Groceries,Thursday,FALSE
Spearsland,10/21/2022,96282526,2,,,United Arab Emirates,Groceries,Friday,FALSE
Spearsland,10/22/2022,96282526,2,,,Seychelles,Groceries,Saturday,FALSE
Spearsland,10/23/2022,96282526,6,,,Thailand,Groceries,Sunday,FALSE
Spearsland,10/24/2022,96282526,4,,,Myanmar,Groceries,Monday,FALSE
Spearsland,10/25/2022,96282526,5,,,United States Minor Outlying Islands,Groceries,Tuesday,FALSE
Spearsland,10/26/2022,96282526,5,,,Saint Lucia,Groceries,Wednesday,FALSE
Spearsland,10/27/2022,96282526,5,,,Romania,Groceries,Thursday,FALSE
Spearsland,10/28/2022,96282526,4,,,Lithuania,Groceries,Friday,FALSE
Spearsland,10/29/2022,96282526,2,,,Bermuda,Groceries,Saturday,FALSE
Spearsland,10/30/2022,96282526,3,,,Heard Island and McDonald Islands,Groceries,Sunday,FALSE
Spearsland,10/31/2022,96282526,7,,,Faroe Islands,Groceries,Monday,FALSE
Spearsland,11/1/2022,96282526,7,,,Montserrat,Groceries,Tuesday,FALSE
Spearsland,11/2/2022,96282526,3,,,Colombia,Groceries,Wednesday,FALSE
Spearsland,11/3/2022,96282526,4,,,Bhutan,Groceries,Thursday,FALSE
Spearsland,11/4/2022,96282526,5,,,Germany,Groceries,Friday,FALSE
Spearsland,11/5/2022,96282526,9,,,Zimbabwe,Groceries,Saturday,FALSE
Spearsland,11/6/2022,96282526,12,,,Lebanon,Groceries,Sunday,FALSE
Spearsland,11/7/2022,96282526,6,,,Cocos (Keeling) Islands,Groceries,Monday,FALSE
Spearsland,11/8/2022,96282526,4,,,Gibraltar,Groceries,Tuesday,FALSE
Spearsland,11/9/2022,96282526,5,,,Yemen,Groceries,Wednesday,FALSE
Spearsland,11/10/2022,96282526,2,,,Tajikistan,Groceries,Thursday,FALSE
Spearsland,11/11/2022,96282526,4,,,Tuvalu,Groceries,Friday,FALSE
Spearsland,11/12/2022,96282526,2,,,Argentina,Groceries,Saturday,FALSE
Spearsland,11/13/2022,96282526,3,,,Taiwan,Groceries,Sunday,FALSE
Spearsland,11/14/2022,96282526,2,,,Russian Federation,Groceries,Monday,FALSE
Spearsland,11/15/2022,96282526,7,,,Iceland,Groceries,Tuesday,FALSE
Spearsland,11/16/2022,96282526,9,,,Lesotho,Groceries,Wednesday,FALSE
Spearsland,11/17/2022,96282526,5,,,South Africa,Groceries,Thursday,FALSE
Spearsland,11/18/2022,96282526,3,,,Singapore,Groceries,Friday,FALSE
Spearsland,11/19/2022,96282526,4,,,Colombia,Groceries,Saturday,FALSE
Spearsland,11/20/2022,96282526,6,,,Ukraine,Groceries,Sunday,FALSE
Spearsland,11/21/2022,96282526,7,,,Romania,Groceries,Monday,FALSE
Spearsland,11/22/2022,96282526,3,,,Bermuda,Groceries,Tuesday,FALSE
Spearsland,11/23/2022,96282526,2,,,Mauritius,Groceries,Wednesday,FALSE
Spearsland,11/24/2022,96282526,6,,,Zimbabwe,Groceries,Thursday,TRUE
Spearsland,11/25/2022,96282526,1,,,Sao Tome and Principe,Groceries,Friday,FALSE
Spearsland,11/26/2022,96282526,3,,,Fiji,Groceries,Saturday,FALSE
Spearsland,11/27/2022,96282526,6,,,Lithuania,Groceries,Sunday,FALSE
Spearsland,11/28/2022,96282526,4,,,United States of America,Groceries,Monday,FALSE
Spearsland,11/29/2022,96282526,6,,,United Kingdom,Groceries,Tuesday,FALSE
Spearsland,11/30/2022,96282526,7,,,Saint Vincent and the Grenadines,Groceries,Wednesday,FALSE
Spearsland,12/1/2022,96282526,7,,,Burkina Faso,Groceries,Thursday,FALSE
Spearsland,12/2/2022,96282526,6,,,Fiji,Groceries,Friday,FALSE
Spearsland,12/3/2022,96282526,9,,,Northern Mariana Islands,Groceries,Saturday,FALSE
Spearsland,12/4/2022,96282526,7,,,Russian Federation,Groceries,Sunday,FALSE
Spearsland,12/5/2022,96282526,4,,,Saudi Arabia,Groceries,Monday,FALSE
Spearsland,12/6/2022,96282526,4,,,United Kingdom,Groceries,Tuesday,FALSE
Spearsland,12/7/2022,96282526,2,,,Belarus,Groceries,Wednesday,FALSE
Spearsland,12/8/2022,96282526,4,,,Macao,Groceries,Thursday,FALSE
Spearsland,12/9/2022,96282526,6,,,Jersey,Groceries,Friday,FALSE
Spearsland,12/10/2022,96282526,4,,,Montserrat,Groceries,Saturday,FALSE
Spearsland,12/11/2022,96282526,10,,,Monaco,Groceries,Sunday,FALSE
Spearsland,12/12/2022,96282526,1,,,New Zealand,Groceries,Monday,FALSE
Spearsland,12/13/2022,96282526,4,,,Egypt,Groceries,Tuesday,FALSE
Spearsland,12/14/2022,96282526,4,,,Grenada,Groceries,Wednesday,FALSE
Spearsland,12/15/2022,96282526,7,,,Indonesia,Groceries,Thursday,FALSE
Spearsland,12/16/2022,96282526,5,,,Croatia,Groceries,Friday,FALSE
Spearsland,12/17/2022,96282526,7,,,Switzerland,Groceries,Saturday,FALSE
Spearsland,12/18/2022,96282526,10,,,Bangladesh,Groceries,Sunday,FALSE
Spearsland,12/19/2022,96282526,7,,,Cyprus,Groceries,Monday,FALSE
Spearsland,12/20/2022,96282526,3,,,Kyrgyz Republic,Groceries,Tuesday,FALSE
Spearsland,12/21/2022,96282526,6,,,San Marino,Groceries,Wednesday,FALSE
Spearsland,12/22/2022,96282526,5,,,Cook Islands,Groceries,Thursday,FALSE
Spearsland,12/23/2022,96282526,4,,,Isle of Man,Groceries,Friday,FALSE
Spearsland,12/24/2022,96282526,4,,,Saint Martin,Groceries,Saturday,FALSE
Spearsland,12/25/2022,96282526,16,,,Armenia,Groceries,Sunday,TRUE
Spearsland,12/26/2022,96282526,8,,,Philippines,Groceries,Monday,FALSE
Spearsland,12/27/2022,96282526,6,,,Lao People's Democratic Republic,Groceries,Tuesday,FALSE
Spearsland,12/28/2022,96282526,3,,,Nicaragua,Groceries,Wednesday,FALSE
Spearsland,12/29/2022,96282526,5,,,Serbia,Groceries,Thursday,FALSE
Spearsland,12/30/2022,96282526,5,,,Jersey,Groceries,Friday,FALSE
Spearsland,12/31/2022,96282526,2,,,Uruguay,Groceries,Saturday,FALSE
Spearsland,1/1/2023,96282526,4,,,Svalbard & Jan Mayen Islands,Groceries,Sunday,FALSE
Spearsland,1/2/2023,96282526,4,,,Rwanda,Groceries,Monday,FALSE
Spearsland,1/3/2023,96282526,12,,,Fiji,Groceries,Tuesday,FALSE
Spearsland,1/4/2023,96282526,2,,,Antarctica (the territory South of 60 deg S),Groceries,Wednesday,FALSE
Spearsland,1/5/2023,96282526,7,,,Burundi,Groceries,Thursday,FALSE
Spearsland,1/6/2023,96282526,2,,,United States Virgin Islands,Groceries,Friday,FALSE
Spearsland,1/7/2023,96282526,4,,,Jersey,Groceries,Saturday,FALSE
Spearsland,1/8/2023,96282526,4,,,Honduras,Groceries,Sunday,FALSE
Spearsland,1/9/2023,96282526,5,,,Cook Islands,Groceries,Monday,FALSE
Spearsland,1/10/2023,96282526,4,,,Ireland,Groceries,Tuesday,FALSE
Spearsland,1/11/2023,96282526,4,,,Albania,Groceries,Wednesday,FALSE
Spearsland,1/12/2023,96282526,5,,,Peru,Groceries,Thursday,FALSE
Spearsland,1/13/2023,96282526,9,,,Guatemala,Groceries,Friday,FALSE
Spearsland,1/14/2023,96282526,10,,,Isle of Man,Groceries,Saturday,FALSE
Spearsland,1/15/2023,96282526,6,,,Japan,Groceries,Sunday,FALSE
Spearsland,1/16/2023,96282526,2,,,Bouvet Island (Bouvetoya),Groceries,Monday,FALSE
Spearsland,1/17/2023,96282526,3,,,Thailand,Groceries,Tuesday,FALSE
Spearsland,1/18/2023,96282526,10,,,Timor-Leste,Groceries,Wednesday,FALSE
Spearsland,1/19/2023,96282526,3,,,Bahrain,Groceries,Thursday,FALSE
Spearsland,1/20/2023,96282526,5,,,Mexico,Groceries,Friday,FALSE
Spearsland,1/21/2023,96282526,4,,,Indonesia,Groceries,Saturday,FALSE
Spearsland,1/22/2023,96282526,2,,,Turks and Caicos Islands,Groceries,Sunday,FALSE
Spearsland,1/23/2023,96282526,5,,,Canada,Groceries,Monday,FALSE
Spearsland,1/24/2023,96282526,3,,,United Kingdom,Groceries,Tuesday,FALSE
Spearsland,1/25/2023,96282526,5,,,Colombia,Groceries,Wednesday,FALSE
Spearsland,1/26/2023,96282526,5,,,Papua New Guinea,Groceries,Thursday,FALSE
Spearsland,1/27/2023,96282526,3,,,Cameroon,Groceries,Friday,FALSE
Spearsland,1/28/2023,96282526,8,,,Austria,Groceries,Saturday,FALSE
Spearsland,1/29/2023,96282526,4,,,Equatorial Guinea,Groceries,Sunday,FALSE
Spearsland,1/30/2023,96282526,10,,,Mali,Groceries,Monday,FALSE
Spearsland,1/31/2023,96282526,5,,,Lao People's Democratic Republic,Groceries,Tuesday,FALSE
Spearsland,2/1/2023,96282526,2,,,Czech Republic,Groceries,Wednesday,FALSE
Spearsland,2/2/2023,96282526,3,,,Serbia,Groceries,Thursday,FALSE
Spearsland,2/3/2023,96282526,8,,,Nigeria,Groceries,Friday,FALSE
Spearsland,2/4/2023,96282526,4,,,Tuvalu,Groceries,Saturday,FALSE
Spearsland,2/5/2023,96282526,9,,,Comoros,Groceries,Sunday,FALSE
Spearsland,2/6/2023,96282526,4,,,Dominican Republic,Groceries,Monday,FALSE
Spearsland,2/7/2023,96282526,5,,,India,Groceries,Tuesday,FALSE
Spearsland,2/8/2023,96282526,7,,,Palau,Groceries,Wednesday,FALSE
Spearsland,2/9/2023,96282526,2,,,Ghana,Groceries,Thursday,FALSE
Spearsland,2/10/2023,96282526,4,,,Wallis and Futuna,Groceries,Friday,FALSE
Spearsland,2/11/2023,96282526,4,,,Cape Verde,Groceries,Saturday,FALSE
Spearsland,2/12/2023,96282526,1,,,Central African Republic,Groceries,Sunday,FALSE
Spearsland,2/13/2023,96282526,3,,,Portugal,Groceries,Monday,FALSE
