Store ID,Date,Product ID,Units Sold,Sales Revenue,Discount,Store Location,Category ID,Day of the Week,Holiday Effect
Spearsland,2/28/2023,7483920,4,1000,15,Portugal,3,Tuesday,FALSE
Spearsland,3/1/2023,7483920,3,750,15,Malawi,3,Wednesday,FALSE
Spearsland,3/2/2023,7483920,4,1000,15,Congo,3,Thursday,FALSE
Spearsland,3/3/2023,7483920,13,3250,15,United Kingdom,3,Friday,FALSE
Spearsland,3/4/2023,7483920,8,2000,15,Indonesia,3,Saturday,FALSE
Spearsland,3/5/2023,7483920,15,3750,15,Anguilla,3,Sunday,FALSE
Spearsland,3/6/2023,7483920,7,1750,15,Micronesia,3,Monday,FALSE
Spearsland,3/7/2023,7483920,9,2250,15,Turkey,3,Tuesday,FALSE
Spearsland,3/8/2023,7483920,3,750,15,Swaziland,3,Wednesday,FALSE
Spearsland,3/9/2023,7483920,1,250,15,Belize,3,Thursday,FALSE
Spearsland,3/10/2023,7483920,4,1000,15,Suriname,3,Friday,FALSE
Spearsland,3/11/2023,7483920,2,500,15,Turkey,3,Saturday,FALSE
Spearsland,3/12/2023,7483920,15,3750,15,Benin,3,Sunday,FALSE
Spearsland,3/13/2023,7483920,7,1750,15,France,3,Monday,FALSE
Spearsland,3/14/2023,7483920,2,500,15,Niue,3,Tuesday,FALSE
Spearsland,3/15/2023,7483920,8,2000,15,Australia,3,Wednesday,FALSE
Spearsland,3/16/2023,7483920,4,1000,15,South Africa,3,Thursday,FALSE
Spearsland,3/17/2023,7483920,9,2250,15,Saint Vincent and the Grenadines,3,Friday,FALSE
Spearsland,3/18/2023,7483920,5,1250,15,Niue,3,Saturday,FALSE
Spearsland,3/19/2023,7483920,4,1000,15,Guyana,3,Sunday,FALSE
Spearsland,3/20/2023,7483920,6,1500,15,Saint Martin,3,Monday,FALSE
Spearsland,3/21/2023,7483920,10,2500,15,Azerbaijan,3,Tuesday,FALSE
Spearsland,3/22/2023,7483920,7,1750,15,Malaysia,3,Wednesday,FALSE
Spearsland,3/23/2023,7483920,7,1750,15,Grenada,3,Thursday,FALSE
Spearsland,3/24/2023,7483920,2,500,15,Andorra,3,Friday,FALSE
Spearsland,3/25/2023,7483920,4,1000,15,Jersey,3,Saturday,FALSE
Spearsland,3/26/2023,7483920,7,1750,15,Angola,3,Sunday,FALSE
Spearsland,3/27/2023,7483920,4,1000,15,Niger,3,Monday,FALSE
Spearsland,3/28/2023,7483920,4,1000,15,Kyrgyz Republic,3,Tuesday,FALSE
Spearsland,3/29/2023,7483920,4,1000,15,Georgia,3,Wednesday,FALSE
Spearsland,3/30/2023,7483920,3,750,15,Taiwan,3,Thursday,FALSE
Spearsland,3/31/2023,7483920,4,1000,15,Venezuela,3,Friday,FALSE
Spearsland,4/1/2023,7483920,11,2750,15,Liberia,3,Saturday,FALSE
Spearsland,4/2/2023,7483920,9,2250,15,Armenia,3,Sunday,FALSE
Spearsland,4/3/2023,7483920,9,2250,15,Serbia,3,Monday,FALSE
Spearsland,4/4/2023,7483920,7,1750,15,Faroe Islands,3,Tuesday,FALSE
Spearsland,4/5/2023,7483920,5,1250,15,Austria,3,Wednesday,FALSE
Spearsland,4/6/2023,7483920,5,1250,15,Suriname,3,Thursday,FALSE
Spearsland,4/7/2023,7483920,4,1000,15,Egypt,3,Friday,FALSE
Spearsland,4/8/2023,7483920,6,1500,15,Honduras,3,Saturday,FALSE
Spearsland,4/9/2023,7483920,6,1500,15,Iceland,3,Sunday,FALSE
Spearsland,4/10/2023,7483920,5,1250,15,Bhutan,3,Monday,FALSE
Spearsland,4/11/2023,7483920,6,1500,15,Anguilla,3,Tuesday,FALSE
Spearsland,4/12/2023,7483920,4,1000,15,Zambia,3,Wednesday,FALSE
Spearsland,4/13/2023,7483920,6,1500,15,Togo,3,Thursday,FALSE
Spearsland,4/14/2023,7483920,3,750,15,Martinique,3,Friday,FALSE
Spearsland,4/15/2023,7483920,6,1500,15,Slovenia,3,Saturday,FALSE
Spearsland,4/16/2023,7483920,7,1750,15,Cyprus,3,Sunday,FALSE
Spearsland,4/17/2023,7483920,4,1000,15,Cote d'Ivoire,3,Monday,FALSE
Spearsland,4/18/2023,7483920,5,1250,15,Mayotte,3,Tuesday,FALSE
Spearsland,4/19/2023,7483920,2,500,15,Liechtenstein,3,Wednesday,FALSE
Spearsland,4/20/2023,7483920,2,500,15,United Kingdom,3,Thursday,FALSE
Spearsland,4/21/2023,7483920,2,500,15,Indonesia,3,Friday,FALSE
Spearsland,4/22/2023,7483920,7,1750,15,India,3,Saturday,FALSE
Spearsland,4/23/2023,7483920,2,500,15,Heard Island and McDonald Islands,3,Sunday,FALSE
Spearsland,4/24/2023,7483920,5,1250,15,Denmark,3,Monday,FALSE
Spearsland,4/25/2023,7483920,2,500,15,Svalbard & Jan Mayen Islands,3,Tuesday,FALSE
Spearsland,4/26/2023,7483920,5,1250,15,Falkland Islands ,3,Wednesday,FALSE
Spearsland,4/27/2023,7483920,6,1500,15,Anguilla,3,Thursday,FALSE
Spearsland,4/28/2023,7483920,1,250,15,Philippines,3,Friday,FALSE
Spearsland,4/29/2023,7483920,1,250,15,Mozambique,3,Saturday,FALSE
Spearsland,4/30/2023,7483920,10,2500,15,Samoa,3,Sunday,FALSE
Spearsland,5/1/2023,7483920,3,750,15,Monaco,3,Monday,FALSE
Spearsland,5/2/2023,7483920,7,1750,15,Lesotho,3,Tuesday,FALSE
Spearsland,5/3/2023,7483920,4,1000,15,Germany,3,Wednesday,FALSE
Spearsland,5/4/2023,7483920,6,1500,15,Moldova,3,Thursday,FALSE
Spearsland,5/5/2023,7483920,4,1000,15,Antigua and Barbuda,3,Friday,FALSE
Spearsland,5/6/2023,7483920,9,2250,15,Fiji,3,Saturday,FALSE
Spearsland,5/7/2023,7483920,2,500,15,Turkmenistan,3,Sunday,FALSE
Spearsland,5/8/2023,7483920,5,1250,15,United Kingdom,3,Monday,FALSE
Spearsland,5/9/2023,7483920,6,1500,15,Poland,3,Tuesday,FALSE
Spearsland,5/10/2023,7483920,6,1500,15,Liechtenstein,3,Wednesday,FALSE
Spearsland,5/11/2023,7483920,11,2750,15,Morocco,3,Thursday,FALSE
Spearsland,5/12/2023,7483920,4,1000,15,Saint Martin,3,Friday,FALSE
Spearsland,5/13/2023,7483920,6,1500,15,Benin,3,Saturday,FALSE
Spearsland,5/14/2023,7483920,5,1250,15,Trinidad and Tobago,3,Sunday,FALSE
Spearsland,5/15/2023,7483920,0,0,15,Portugal,3,Monday,FALSE
Spearsland,5/16/2023,7483920,4,1000,15,French Southern Territories,3,Tuesday,FALSE
Spearsland,5/17/2023,7483920,5,1250,15,Croatia,3,Wednesday,FALSE
Spearsland,5/18/2023,7483920,3,750,15,Chad,3,Thursday,FALSE
Spearsland,5/19/2023,7483920,5,1250,15,Philippines,3,Friday,FALSE
Spearsland,5/20/2023,7483920,3,750,15,United States Virgin Islands,3,Saturday,FALSE
Spearsland,5/21/2023,7483920,6,1500,15,Guyana,3,Sunday,FALSE
Spearsland,5/22/2023,7483920,3,750,15,Poland,3,Monday,FALSE
Spearsland,5/23/2023,7483920,4,1000,15,Saint Helena,3,Tuesday,FALSE
Spearsland,5/24/2023,7483920,7,1750,15,Belgium,3,Wednesday,FALSE
Spearsland,5/25/2023,7483920,4,1000,15,Ethiopia,3,Thursday,FALSE
Spearsland,5/26/2023,7483920,8,2000,15,New Caledonia,3,Friday,FALSE
Spearsland,5/27/2023,7483920,3,750,15,Nigeria,3,Saturday,FALSE
Spearsland,5/28/2023,7483920,7,1750,15,Tanzania,3,Sunday,FALSE
Spearsland,5/29/2023,7483920,6,1500,15,Algeria,3,Monday,FALSE
Spearsland,5/30/2023,7483920,0,0,15,Lithuania,3,Tuesday,FALSE
Spearsland,5/31/2023,7483920,4,1000,15,Lao People's Democratic Republic,3,Wednesday,FALSE
Spearsland,6/1/2023,7483920,5,1250,15,Panama,3,Thursday,FALSE
Spearsland,6/2/2023,7483920,5,1250,15,Liberia,3,Friday,FALSE
Spearsland,6/3/2023,7483920,15,3750,15,Azerbaijan,3,Saturday,FALSE
Spearsland,6/4/2023,7483920,1,250,15,Saudi Arabia,3,Sunday,FALSE
Spearsland,6/5/2023,7483920,5,1250,15,Russian Federation,3,Monday,FALSE
Spearsland,6/6/2023,7483920,4,1000,15,Saint Barthelemy,3,Tuesday,FALSE
Spearsland,6/7/2023,7483920,6,1500,15,Central African Republic,3,Wednesday,FALSE
Spearsland,6/8/2023,7483920,4,1000,15,Solomon Islands,3,Thursday,FALSE
Spearsland,6/9/2023,7483920,8,2000,15,Tanzania,3,Friday,FALSE
Spearsland,6/10/2023,7483920,5,1250,15,Iceland,3,Saturday,FALSE
Spearsland,6/11/2023,7483920,6,1500,15,Malawi,3,Sunday,FALSE
Spearsland,6/12/2023,7483920,5,1250,15,India,3,Monday,FALSE
Spearsland,6/13/2023,7483920,6,1500,15,Iraq,3,Tuesday,FALSE
Spearsland,6/14/2023,7483920,3,750,15,Korea,3,Wednesday,FALSE
Spearsland,6/15/2023,7483920,5,1250,15,Christmas Island,3,Thursday,FALSE
Spearsland,6/16/2023,7483920,8,2000,15,Rwanda,3,Friday,FALSE
Spearsland,6/17/2023,7483920,6,1500,15,Kenya,3,Saturday,FALSE
Spearsland,6/18/2023,7483920,5,1250,15,Ethiopia,3,Sunday,FALSE
Spearsland,6/19/2023,7483920,6,1500,15,Bosnia and Herzegovina,3,Monday,FALSE
Spearsland,6/20/2023,7483920,4,1000,15,Congo,3,Tuesday,FALSE
Spearsland,6/21/2023,7483920,6,1500,15,Saint Helena,3,Wednesday,FALSE
Spearsland,6/22/2023,7483920,11,2750,15,Yemen,3,Thursday,FALSE
Spearsland,6/23/2023,7483920,2,500,15,Poland,3,Friday,FALSE
Spearsland,6/24/2023,7483920,5,1250,15,Tokelau,3,Saturday,FALSE
Spearsland,6/25/2023,7483920,9,2250,15,Qatar,3,Sunday,FALSE
Spearsland,6/26/2023,7483920,3,750,15,Bolivia,3,Monday,FALSE
Spearsland,6/27/2023,7483920,9,2250,15,Eritrea,3,Tuesday,FALSE
Spearsland,6/28/2023,7483920,7,1750,15,Gambia,3,Wednesday,FALSE
Spearsland,6/29/2023,7483920,3,750,15,Sweden,3,Thursday,FALSE
Spearsland,6/30/2023,7483920,4,1000,15,Faroe Islands,3,Friday,FALSE
Spearsland,7/1/2023,7483920,10,2500,15,American Samoa,3,Saturday,FALSE
Spearsland,7/2/2023,7483920,9,2250,15,Togo,3,Sunday,FALSE
Spearsland,7/3/2023,7483920,9,2250,15,Dominican Republic,3,Monday,FALSE
Spearsland,7/4/2023,7483920,7,1750,15,Kiribati,3,Tuesday,FALSE
Spearsland,7/5/2023,7483920,6,1500,15,Oman,3,Wednesday,FALSE
Spearsland,7/6/2023,7483920,4,1000,15,Papua New Guinea,3,Thursday,FALSE
Spearsland,7/7/2023,7483920,9,2250,15,Bermuda,3,Friday,FALSE
Spearsland,7/8/2023,7483920,12,3000,15,Nicaragua,3,Saturday,FALSE
Spearsland,7/9/2023,7483920,19,4750,15,Azerbaijan,3,Sunday,FALSE
Spearsland,7/10/2023,7483920,7,1750,15,Austria,3,Monday,FALSE
Spearsland,7/11/2023,7483920,6,1500,15,Taiwan,3,Tuesday,FALSE
Spearsland,7/12/2023,7483920,6,1500,15,Romania,3,Wednesday,FALSE
Spearsland,7/13/2023,7483920,3,750,15,Saudi Arabia,3,Thursday,FALSE
Spearsland,7/14/2023,7483920,6,1500,15,Uzbekistan,3,Friday,FALSE
Spearsland,7/15/2023,7483920,12,3000,15,Holy See ,3,Saturday,FALSE
Spearsland,7/16/2023,7483920,5,1250,15,San Marino,3,Sunday,FALSE
Spearsland,7/17/2023,7483920,9,2250,15,Belize,3,Monday,FALSE
Spearsland,7/18/2023,7483920,7,1750,15,Senegal,3,Tuesday,FALSE
Spearsland,7/19/2023,7483920,10,2500,15,Saint Barthelemy,3,Wednesday,FALSE
Spearsland,7/20/2023,7483920,12,3000,15,Madagascar,3,Thursday,FALSE
Spearsland,7/21/2023,7483920,4,1000,15,Denmark,3,Friday,FALSE
Spearsland,7/22/2023,7483920,10,2500,15,Angola,3,Saturday,FALSE
Spearsland,7/23/2023,7483920,21,5250,15,Norway,3,Sunday,FALSE
Spearsland,7/24/2023,7483920,9,2250,15,Grenada,3,Monday,FALSE
Spearsland,7/25/2023,7483920,9,2250,15,Thailand,3,Tuesday,FALSE
Spearsland,7/26/2023,7483920,7,1750,15,Kenya,3,Wednesday,FALSE
Spearsland,7/27/2023,7483920,4,1000,15,Fiji,3,Thursday,FALSE
Spearsland,7/28/2023,7483920,4,1000,15,Isle of Man,3,Friday,FALSE
Spearsland,7/29/2023,7483920,14,3500,15,Afghanistan,3,Saturday,FALSE
Spearsland,7/30/2023,7483920,12,3000,15,Cocos  Islands,3,Sunday,FALSE
Spearsland,7/31/2023,7483920,7,1750,15,Saint Barthelemy,3,Monday,FALSE
Spearsland,8/1/2023,7483920,7,1750,15,Norfolk Island,3,Tuesday,FALSE
Spearsland,8/2/2023,7483920,3,750,15,Libyan Arab Jamahiriya,3,Wednesday,FALSE
Spearsland,8/3/2023,7483920,10,2500,15,Tajikistan,3,Thursday,FALSE
Spearsland,8/4/2023,7483920,12,3000,15,Turkmenistan,3,Friday,FALSE
Spearsland,8/5/2023,7483920,12,3000,15,Bahamas,3,Saturday,FALSE
Spearsland,8/6/2023,7483920,12,3000,15,Hungary,3,Sunday,FALSE
Spearsland,8/7/2023,7483920,9,2250,15,Sao Tome and Principe,3,Monday,FALSE
Spearsland,8/8/2023,7483920,6,1500,15,Trinidad and Tobago,3,Tuesday,FALSE
Spearsland,8/9/2023,7483920,12,3000,15,Morocco,3,Wednesday,FALSE
Spearsland,8/10/2023,7483920,10,2500,15,Western Sahara,3,Thursday,FALSE
Spearsland,8/11/2023,7483920,1,250,15,Korea,3,Friday,FALSE
Spearsland,8/12/2023,7483920,7,1750,15,Kazakhstan,3,Saturday,FALSE
Spearsland,8/13/2023,7483920,14,3500,15,Tunisia,3,Sunday,FALSE
Spearsland,8/14/2023,7483920,4,1000,15,Algeria,3,Monday,FALSE
Spearsland,8/15/2023,7483920,4,1000,15,Armenia,3,Tuesday,FALSE
Spearsland,8/16/2023,7483920,4,1000,15,Benin,3,Wednesday,FALSE
Spearsland,8/17/2023,7483920,7,1750,15,Bouvet Island ,3,Thursday,FALSE
Spearsland,8/18/2023,7483920,6,1500,15,Tunisia,3,Friday,FALSE
Spearsland,8/19/2023,7483920,10,2500,15,Seychelles,3,Saturday,FALSE
Spearsland,8/20/2023,7483920,12,3000,15,Christmas Island,3,Sunday,FALSE
Spearsland,8/21/2023,7483920,12,3000,15,Marshall Islands,3,Monday,FALSE
Spearsland,8/22/2023,7483920,6,1500,15,Malta,3,Tuesday,FALSE
Spearsland,8/23/2023,7483920,3,750,15,Uganda,3,Wednesday,FALSE
Spearsland,8/24/2023,7483920,12,3000,15,Norfolk Island,3,Thursday,FALSE
Spearsland,8/25/2023,7483920,6,1500,15,Angola,3,Friday,FALSE
Spearsland,8/26/2023,7483920,18,4500,15,Mozambique,3,Saturday,FALSE
Spearsland,8/27/2023,7483920,18,4500,15,Panama,3,Sunday,FALSE
Spearsland,8/28/2023,7483920,12,3000,15,Antigua and Barbuda,3,Monday,FALSE
Spearsland,8/29/2023,7483920,10,2500,15,Cote d'Ivoire,3,Tuesday,FALSE
Spearsland,8/30/2023,7483920,12,3000,15,Chile,3,Wednesday,FALSE
Spearsland,8/31/2023,7483920,10,2500,15,Slovakia ,3,Thursday,FALSE
Spearsland,9/1/2023,7483920,3,750,15,United Kingdom,3,Friday,FALSE
Spearsland,9/2/2023,7483920,7,1750,15,New Zealand,3,Saturday,FALSE
Spearsland,9/3/2023,7483920,10,2500,15,Uzbekistan,3,Sunday,FALSE
Spearsland,9/4/2023,7483920,13,3250,15,French Guiana,3,Monday,FALSE
Spearsland,9/5/2023,7483920,7,1750,15,Papua New Guinea,3,Tuesday,FALSE
Spearsland,9/6/2023,7483920,7,1750,15,Norway,3,Wednesday,FALSE
Spearsland,9/7/2023,7483920,6,1500,15,Nigeria,3,Thursday,FALSE
Spearsland,9/8/2023,7483920,6,1500,15,Kazakhstan,3,Friday,FALSE
Spearsland,9/9/2023,7483920,18,4500,15,Cape Verde,3,Saturday,FALSE
Spearsland,9/10/2023,7483920,10,2500,15,Uruguay,3,Sunday,FALSE
Spearsland,9/11/2023,7483920,6,1500,15,Paraguay,3,Monday,FALSE
Spearsland,9/12/2023,7483920,10,2500,15,Kiribati,3,Tuesday,FALSE
Spearsland,9/13/2023,7483920,4,1000,15,Italy,3,Wednesday,FALSE
Spearsland,9/14/2023,7483920,13,3250,15,British Virgin Islands,3,Thursday,FALSE
Spearsland,9/15/2023,7483920,4,1000,15,Cape Verde,3,Friday,FALSE
Spearsland,9/16/2023,7483920,7,1750,15,Belize,3,Saturday,FALSE
Spearsland,9/17/2023,7483920,1,250,15,United States Minor Outlying Islands,3,Sunday,FALSE
Spearsland,9/18/2023,7483920,7,1750,15,Germany,3,Monday,FALSE
Spearsland,9/19/2023,7483920,7,1750,15,Brunei Darussalam,3,Tuesday,FALSE
Spearsland,9/20/2023,7483920,0,0,15,Isle of Man,3,Wednesday,FALSE
Spearsland,9/21/2023,7483920,9,2250,15,Saudi Arabia,3,Thursday,FALSE
Spearsland,9/22/2023,7483920,10,2500,15,Swaziland,3,Friday,FALSE
Spearsland,9/23/2023,7483920,14,3500,15,Libyan Arab Jamahiriya,3,Saturday,FALSE
Spearsland,9/24/2023,7483920,10,2500,15,Bangladesh,3,Sunday,FALSE
Spearsland,9/25/2023,7483920,9,2250,15,Bouvet Island ,3,Monday,FALSE
Spearsland,9/26/2023,7483920,9,2250,15,Latvia,3,Tuesday,FALSE
Spearsland,9/27/2023,7483920,4,1000,15,Hungary,3,Wednesday,FALSE
Spearsland,9/28/2023,7483920,7,1750,15,Cyprus,3,Thursday,FALSE
Spearsland,9/29/2023,7483920,13,3250,15,Luxembourg,3,Friday,FALSE
Spearsland,9/30/2023,7483920,7,1750,15,United Kingdom,3,Saturday,FALSE
Spearsland,10/1/2023,7483920,4,1000,15,Bangladesh,3,Sunday,FALSE
Spearsland,10/2/2023,7483920,14,3500,15,Korea,3,Monday,FALSE
Spearsland,10/3/2023,7483920,7,1750,15,Gibraltar,3,Tuesday,FALSE
Spearsland,10/4/2023,7483920,5,1250,15,Djibouti,3,Wednesday,FALSE
Spearsland,10/5/2023,7483920,5,1250,15,New Zealand,3,Thursday,FALSE
Spearsland,10/6/2023,7483920,10,2500,15,Canada,3,Friday,FALSE
Spearsland,10/7/2023,7483920,12,3000,15,Suriname,3,Saturday,FALSE
Spearsland,10/8/2023,7483920,6,1500,15,Niger,3,Sunday,FALSE
Spearsland,10/9/2023,7483920,7,1750,15,Niger,3,Monday,FALSE
Spearsland,10/10/2023,7483920,9,2250,15,Kuwait,3,Tuesday,FALSE
Spearsland,10/11/2023,7483920,10,2500,15,Bangladesh,3,Wednesday,FALSE
Spearsland,10/12/2023,7483920,3,750,15,Taiwan,3,Thursday,FALSE
Spearsland,10/13/2023,7483920,5,1250,15,Serbia,3,Friday,FALSE
Spearsland,10/14/2023,7483920,10,2500,15,Saint Vincent and the Grenadines,3,Saturday,FALSE
Spearsland,10/15/2023,7483920,10,2500,15,Benin,3,Sunday,FALSE
Spearsland,10/16/2023,7483920,7,1750,15,Cuba,3,Monday,FALSE
Spearsland,10/17/2023,7483920,18,4500,15,Tonga,3,Tuesday,FALSE
Spearsland,10/18/2023,7483920,10,2500,15,Uganda,3,Wednesday,FALSE
Spearsland,10/19/2023,7483920,5,1250,15,Dominica,3,Thursday,FALSE
Spearsland,10/20/2023,7483920,10,2500,15,Guatemala,3,Friday,FALSE
Spearsland,10/21/2023,7483920,15,3750,15,Georgia,3,Saturday,FALSE
Spearsland,10/22/2023,7483920,10,2500,15,Greenland,3,Sunday,FALSE
Spearsland,10/23/2023,7483920,5,1250,15,Congo,3,Monday,FALSE
Spearsland,10/24/2023,7483920,9,2250,15,Saudi Arabia,3,Tuesday,FALSE
Spearsland,10/25/2023,7483920,3,750,15,Kenya,3,Wednesday,FALSE
Spearsland,10/26/2023,7483920,7,1750,15,Guyana,3,Thursday,FALSE
Spearsland,10/27/2023,7483920,10,2500,15,Aruba,3,Friday,FALSE
Spearsland,10/28/2023,7483920,6,1500,15,Burkina Faso,3,Saturday,FALSE
Spearsland,10/29/2023,7483920,8,2000,15,Netherlands,3,Sunday,FALSE
Spearsland,10/30/2023,7483920,7,1750,15,Dominican Republic,3,Monday,FALSE
Spearsland,10/31/2023,7483920,16,4000,15,Iraq,3,Tuesday,FALSE
Spearsland,11/1/2023,7483920,1,250,15,Turkey,3,Wednesday,FALSE
Spearsland,11/2/2023,7483920,10,2500,15,Georgia,3,Thursday,FALSE
Spearsland,11/3/2023,7483920,3,750,15,Andorra,3,Friday,FALSE
Spearsland,11/4/2023,7483920,6,1500,15,Kenya,3,Saturday,FALSE
Spearsland,11/5/2023,7483920,17,4250,15,Israel,3,Sunday,FALSE
Spearsland,11/6/2023,7483920,12,3000,15,Denmark,3,Monday,FALSE
Spearsland,11/7/2023,7483920,3,750,15,Yemen,3,Tuesday,FALSE
Spearsland,11/8/2023,7483920,3,750,15,Seychelles,3,Wednesday,FALSE
Spearsland,11/9/2023,7483920,9,2250,15,Latvia,3,Thursday,FALSE
Spearsland,11/10/2023,7483920,7,1750,15,Pakistan,3,Friday,FALSE
Spearsland,11/11/2023,7483920,12,3000,15,Belgium,3,Saturday,FALSE
Spearsland,11/12/2023,7483920,6,1500,15,Bouvet Island ,3,Sunday,FALSE
Spearsland,11/13/2023,7483920,10,2500,15,Nicaragua,3,Monday,FALSE
Spearsland,11/14/2023,7483920,7,1750,15,Madagascar,3,Tuesday,FALSE
Spearsland,11/15/2023,7483920,16,4000,15,Slovakia ,3,Wednesday,FALSE
Spearsland,11/16/2023,7483920,7,1750,15,Slovenia,3,Thursday,FALSE
Spearsland,11/17/2023,7483920,19,4750,15,Sweden,3,Friday,FALSE
Spearsland,11/18/2023,7483920,15,3750,15,Kyrgyz Republic,3,Saturday,FALSE
Spearsland,11/19/2023,7483920,8,2000,15,Fiji,3,Sunday,FALSE
Spearsland,11/20/2023,7483920,14,3500,15,Sao Tome and Principe,3,Monday,FALSE
Spearsland,11/21/2023,7483920,9,2250,15,Australia,3,Tuesday,FALSE
Spearsland,11/22/2023,7483920,5,1250,15,Antarctica ,3,Wednesday,FALSE
Spearsland,11/23/2023,7483920,10,2500,15,Morocco,3,Thursday,FALSE
Spearsland,11/24/2023,7483920,2,500,15,Venezuela,3,Friday,TRUE
Spearsland,11/25/2023,7483920,17,4250,15,Kazakhstan,3,Saturday,FALSE
Spearsland,11/26/2023,7483920,8,2000,15,British Indian Ocean Territory ,3,Sunday,FALSE
Spearsland,11/27/2023,7483920,5,1250,15,Ecuador,3,Monday,FALSE
Spearsland,11/28/2023,7483920,12,3000,15,Bahrain,3,Tuesday,FALSE
Spearsland,11/29/2023,7483920,7,1750,15,Italy,3,Wednesday,FALSE
Spearsland,11/30/2023,7483920,10,2500,15,Greece,3,Thursday,FALSE
Spearsland,12/1/2023,7483920,14,3500,15,Christmas Island,3,Friday,FALSE
Spearsland,12/2/2023,7483920,4,1000,15,Nicaragua,3,Saturday,FALSE
Spearsland,12/3/2023,7483920,8,2000,15,Libyan Arab Jamahiriya,3,Sunday,FALSE
Spearsland,12/4/2023,7483920,7,1750,15,Montenegro,3,Monday,FALSE
Spearsland,12/5/2023,7483920,3,750,15,Colombia,3,Tuesday,FALSE
Spearsland,12/6/2023,7483920,3,750,15,Micronesia,3,Wednesday,FALSE
Spearsland,12/7/2023,7483920,12,3000,15,Saint Martin,3,Thursday,FALSE
Spearsland,12/8/2023,7483920,7,1750,15,Chad,3,Friday,FALSE
Spearsland,12/9/2023,7483920,8,2000,15,Cayman Islands,3,Saturday,FALSE
Spearsland,12/10/2023,7483920,6,1500,15,Haiti,3,Sunday,FALSE
Spearsland,12/11/2023,7483920,5,1250,15,Saudi Arabia,3,Monday,FALSE
Spearsland,12/12/2023,7483920,7,1750,15,Kazakhstan,3,Tuesday,FALSE
Spearsland,12/13/2023,7483920,5,1250,15,Honduras,3,Wednesday,FALSE
Spearsland,12/14/2023,7483920,9,2250,15,Samoa,3,Thursday,FALSE
Spearsland,12/15/2023,7483920,9,2250,15,Montenegro,3,Friday,FALSE
Spearsland,12/16/2023,7483920,8,2000,15,Trinidad and Tobago,3,Saturday,FALSE
Spearsland,12/17/2023,7483920,8,2000,15,Nepal,3,Sunday,FALSE
Spearsland,12/18/2023,7483920,9,2250,15,Singapore,3,Monday,FALSE
Spearsland,12/19/2023,7483920,9,2250,15,Hungary,3,Tuesday,FALSE
Spearsland,12/20/2023,7483920,7,1750,15,Korea,3,Wednesday,FALSE
Spearsland,12/21/2023,7483920,10,2500,15,Slovenia,3,Thursday,FALSE
Spearsland,12/22/2023,7483920,12,3000,15,Lao People's Democratic Republic,3,Friday,FALSE
Spearsland,12/23/2023,7483920,10,2500,15,Faroe Islands,3,Saturday,FALSE
Spearsland,12/24/2023,7483920,15,3750,15,Tuvalu,3,Sunday,FALSE
Spearsland,12/25/2023,7483920,14,3500,15,Hong Kong,3,Monday,TRUE
Spearsland,12/26/2023,7483920,16,4000,15,Palestinian Territory,3,Tuesday,FALSE
Spearsland,12/27/2023,7483920,9,2250,15,Niger,3,Wednesday,FALSE
Spearsland,12/28/2023,7483920,12,3000,15,Kuwait,3,Thursday,FALSE
Spearsland,12/29/2023,7483920,18,4500,15,Suriname,3,Friday,FALSE
Spearsland,12/30/2023,7483920,12,3000,15,Ireland,3,Saturday,FALSE
Spearsland,12/31/2023,7483920,10,2500,15,Yemen,3,Sunday,FALSE
Spearsland,1/1/2024,7483920,1,250,15,Cuba,3,Monday,FALSE
Spearsland,1/1/2022,2389437,6,1080,20,Liechtenstein,1,Saturday,FALSE
Spearsland,1/2/2022,2389437,2,360,20,Honduras,1,Sunday,FALSE
Spearsland,1/3/2022,2389437,5,900,20,Heard Island and McDonald Islands,1,Monday,FALSE
Spearsland,1/4/2022,2389437,3,540,20,Djibouti,1,Tuesday,FALSE
Spearsland,1/5/2022,2389437,5,900,20,Gambia,1,Wednesday,FALSE
Spearsland,1/6/2022,2389437,3,540,20,United States of America,1,Thursday,FALSE
Spearsland,1/7/2022,2389437,5,900,20,Ghana,1,Friday,FALSE
Spearsland,1/8/2022,2389437,10,1800,20,Zimbabwe,1,Saturday,FALSE
Spearsland,1/9/2022,2389437,3,540,20,Suriname,1,Sunday,FALSE
Spearsland,1/10/2022,2389437,2,360,20,Ghana,1,Monday,FALSE
Spearsland,1/11/2022,2389437,5,900,20,Nicaragua,1,Tuesday,FALSE
Spearsland,1/12/2022,2389437,5,900,20,Mongolia,1,Wednesday,FALSE
Spearsland,1/13/2022,2389437,3,540,20,Vanuatu,1,Thursday,FALSE
Spearsland,1/14/2022,2389437,4,720,20,Honduras,1,Friday,FALSE
Spearsland,1/15/2022,2389437,7,1260,20,Trinidad and Tobago,1,Saturday,FALSE
Spearsland,1/16/2022,2389437,6,1080,20,Chad,1,Sunday,FALSE
Spearsland,1/17/2022,2389437,3,540,20,Vietnam,1,Monday,FALSE
Spearsland,1/18/2022,2389437,5,900,20,Iceland,1,Tuesday,FALSE
Spearsland,1/19/2022,2389437,3,540,20,Switzerland,1,Wednesday,FALSE
Spearsland,1/20/2022,2389437,4,720,20,Saudi Arabia,1,Thursday,FALSE
Spearsland,1/21/2022,2389437,6,1080,20,Montserrat,1,Friday,FALSE
Spearsland,1/22/2022,2389437,1,180,20,Brunei Darussalam,1,Saturday,FALSE
